population,minimum_age,maximum_age,gender,zipcode,geo_id
10,55,59,male,58431,8600000US58431
10,5,9,female,58497,8600000US58497
10,67,69,male,58562,8600000US58562
10,75,79,female,58651,8600000US58651
10,65,66,female,58741,8600000US58741
10,60,61,male,59472,8600000US59472
10,45,49,male,60557,8600000US60557
10,65,66,female,61070,8600000US61070
10,21,21,female,61756,8600000US61756
10,67,69,female,62268,8600000US62268
10,75,79,female,62284,8600000US62284
10,10,14,female,62478,8600000US62478
10,0,4,male,62851,8600000US62851
10,80,84,female,63102,8600000US63102
10,55,59,male,63853,8600000US63853
10,80,84,female,64421,8600000US64421
10,35,39,female,64639,8600000US64639
10,22,24,female,64752,8600000US64752
10,60,61,male,64771,8600000US64771
10,35,39,male,66419,8600000US66419
10,30,34,male,66501,8600000US66501
10,85,,male,67416,8600000US67416
10,30,34,female,67514,8600000US67514
10,65,66,female,67566,8600000US67566
10,50,54,female,67664,8600000US67664
10,45,49,male,68419,8600000US68419
10,70,74,female,68447,8600000US68447
10,20,20,male,68832,8600000US68832
10,25,29,male,68981,8600000US68981
10,65,66,male,70576,8600000US70576
10,60,61,female,70631,8600000US70631
10,30,34,male,70643,8600000US70643
10,40,44,male,71441,8600000US71441
10,18,19,male,71855,8600000US71855
10,15,17,male,72527,8600000US72527
10,21,21,male,72554,8600000US72554
10,10,14,female,72760,8600000US72760
10,67,69,male,73004,8600000US73004
10,75,79,female,73092,8600000US73092
10,65,66,male,73461,8600000US73461
10,25,29,female,73760,8600000US73760
10,21,21,male,73773,8600000US73773
10,15,17,male,74060,8600000US74060
10,70,74,female,74565,8600000US74565
10,15,17,female,74738,8600000US74738
10,35,39,female,75413,8600000US75413
10,15,17,female,75492,8600000US75492
10,67,69,male,76077,8600000US76077
10,45,49,female,76870,8600000US76870
10,62,64,male,78353,8600000US78353
10,70,74,female,78618,8600000US78618
10,18,19,male,80648,8600000US80648
10,50,54,female,80735,8600000US80735
10,20,20,male,82730,8600000US82730
10,35,39,female,89010,8600000US89010
10,0,4,male,89409,8600000US89409
10,60,61,male,91708,8600000US91708
10,20,20,male,92282,8600000US92282
10,15,17,male,93541,8600000US93541
10,67,69,female,94129,8600000US94129
10,85,,female,95426,8600000US95426
10,80,84,male,96146,8600000US96146
10,25,29,female,97843,8600000US97843
10,22,24,female,99585,8600000US99585
10,10,14,male,99627,8600000US99627
10,5,9,male,99778,8600000US99778
10,85,,male,99824,8600000US99824
10,55,59,male,99825,8600000US99825
100,65,66,male,01007,8600000US01007
100,20,20,female,16301,8600000US16301
100,0,4,female,30648,8600000US30648
100,0,4,female,31773,8600000US31773
100,67,69,male,32686,8600000US32686
100,5,9,male,40385,8600000US40385
100,55,59,female,43749,8600000US43749
100,25,29,female,54024,8600000US54024
100,45,49,male,55389,8600000US55389
100,50,54,male,59254,8600000US59254
100,0,4,male,68446,8600000US68446
100,0,4,female,71842,8600000US71842
100,30,34,female,73632,8600000US73632
100,67,69,female,75428,8600000US75428
100,67,69,male,78956,8600000US78956
100,,,female,82944,8600000US82944
100,80,84,male,85323,8600000US85323
100,70,74,male,93265,8600000US93265
